AFM461,AFM,461,UW,1,0,0,AFM 361,,,,,Taxation 2,"Integration of topics from AFM 201 and AFM 361 with an emphasis on basic planning with the use of corporate reorganizations, partnerships and trusts. Accounting and Financial Management, Computing and Financial Management, Science Biotechnology/Chartered Accountancy or Mathematics Accounting students only."
AFM462,AFM,462,UW,1,0,0,AFM 363,,AFM 461,,,Taxation 3 for Public Accountants,"Advanced topics focused on taxation, with an emphasis on basic planning for the use of corporate reorganizations, partnerships, and trusts. Accounting and Finacial Management, Computing and Financial Management, Mathematics Chartered Accountancy, or Science Biotechnology/Chartered Accountancy students only."
AFM471,AFM,471,UW,1,1,0,AFM 274/371 or AFM 372/ACTSC 391,,,AFM 373,,Cases and Applications in Corporate Finance,This course builds on the theory of financial management using cases to illustrate a variety of corporate financial decisions. [Note: Formerly AFM 471]. Accounting and Financial Management or Computing and Financial Management students only.
AFM472,AFM,472,UW,1,1,0,"One of AFM 274/371, ACTSC 372, ACTSC 391/AFM 372 or ECON 372",,BU 473,AFM 424,,Equity Investments,"This course addresses principles of equity investments, including risk and return relationships, fundamental analysis of equities based on macroeconomic, industry, and company-specific factors, financial statement analysis, and technical analysis. Portfolio allocation, performance measurement, and ethical and professional standards in the investment profession are also covered. [Note: Formerly AFM 472].   ""BU"" courses are designated as ""BUS"" on the UW Academic Calendars."
AFM473,AFM,473,UW,0,1,0,AFM 373 or AFM 476/ACTSC 471,,,,,Advanced Topics in Corporate Finance,"Topics include items such as corporate governance, mergers and acquisitions, spinoffs and divestitures, security issuance, and capital budgeting."
AFM474,AFM,474,UW,0,0,1,AFM 274/371 or AFM 372/ACTSC 391,,,AFM 322,,Derivatives and Securities,"Introduction to valuation and applications of financial derivatives such as options, futures, forwards, and swaps. [Note: Formerly AFM 474]."
AFM475,AFM,475,UW,0,1,0,AFM 274/371 or AFM 372/ACTSC 391,,,AFM 425,,Fixed Income Securities,"Introduction to various aspects of fixed income investments, including valuation, risk management, portfolio management, interest rate models, interest rate derivatives, and institutional features of bond markets. [Note: Formerly AFM 475]."
AFM476,AFM,476,UW,1,1,0,AFM 372/ACTSC 391 or ACTSC 372,,"AFM 373, 471",ACTSC 471,"Actsci Finance Option, Actuarial Science",Advanced Corporate Finance,"This course covers various advanced topics in corporate finance, with emphasis on theories of corporate incentives and asymmetric information. Illustrative applications using cases are provided. Computing and Financial Management, Actuarial Science, Math Chartered Accountancy, Math/Financial Analysis & Risk Management Chartered Financial Analyst or Math/Business Finance Opt students."
AFM477,AFM,477,UW,0,0,0,AFM 373 or AFM 476/ACTSC 471,,,,,Applied Corporate Transactions,"This course develops and integrates key analytical skills in the interpretation of financial statements and valuation methodologies in the context of corporate transactions. The course concentrates on value creation; the institutional, strategic, ethical, governance, and control issues; and the transactions-oriented knowledge needed for deals such as issuance of debt and equity, mergers, acquisitions, buyouts, divestitures, and other corporate restructurings."
AFM478,AFM,478,UW,0,0,0,AFM 274/371 or AFM 372/ACTSC 391,,,,,International Financial Management,"This course examines various aspects of corporate decision-making in a global firm, such as cross-border investments and financing, international risk management, multinational working capital management, and the impact of the international regulatory environment."
AFM480,AFM,480,UW,0,0,0,AFM 481,,,,,Selected Problems and Cases in Managerial Accounting,The course reviews and integrates a variety of topics necessary for those intending to pursue management accounting careers. It provides a comprehensive insight into the problems facing top management accounting executives and includes a number of cases designed to expose students to real world situations requiring qualitative and quantitative analysis. Accounting and Financial Management students only.
AFM481,AFM,481,UW,1,1,0,AFM 102,,,,,Cost Management Systems,"Consideration of more complex topics in management planning and control. Emphasis is on traditional and contemporary cost accumulation systems and their application in modern day organizations. Cases, simulations, projects and presentations are the key instructional methods used to understand and integrate the course material. At the end of the course, students will have a solid understanding of how the correct choice of a costing model adds value to the organization. Accounting and Financial Management, Computing and Financial Management, Science Biotechnology/Chartered Accountancy or Mathematics Accounting students only."
AFM482,AFM,482,UW,1,0,0,AFM 481,,,AFM 382,,Performance Measurement and Organization Control,"This course will trace the evolution of the role of performance measurement systems in supporting areas of organization control. Topics will include the role of both financial and nonfinancial performance measures in: the DuPont method of control, the Harvard model of control, internal control, contemporary approaches to governance, and strategic management systems. After completing this course students will be able to evaluate the nature and suitability of a proposed performance measurement system given its design and purpose. [Note: Formerly AFM 482]. Accounting and Financial Management or Computing and Financial Management students only."
AFM491,AFM,491,UW,1,1,0,AFM 391,,,,,Advanced Financial Accounting,"An advanced accounting course considering specific problems of accounting for the corporate entity, such as business combinations, intercorporate investments, consolidated financial statements, accounting for foreign operations and foreign currency transactions, and segment reporting. Accounting and Financial Management, Computing and Financial Management, Science Biotechnology/Chartered Accountancy or Mathematics Accounting students only."
AFM492,AFM,492,UW,0,0,1,"AFM 291, 391 and (AFM 274/371 or AFM 372/ACTSC 391)",,,,,Financial Statement Analysis,"This course introduces fundamental tools of analysis and valuation that are widely used in a variety of financial careers. Some prereqs are for Accounting and Financial Management, Computing and Financial Management or Mathematics/Chartered Accountancy Finance Option students only.  students only."
AFM501,AFM,501,UW,0,0,0,,,,,,Contemporary Issues in Assurance and Accounting,"The objective of this course is to examine assurance in a broad context. The course builds on students' prior knowledge of assurance and examines the role of the assurer and assure judgement in such broader issues as assurance levels, special assurance problems such as controls in governance and other forms of assurance. The course integrates a number of accounting and assurance issues. Accounting Diploma students only."
AFM502,AFM,502,UW,0,0,0,,,,,,Control Systems in a Computer Environment,This is an advanced course that deals with the risks introduced by computer technology and the general and application controls used to reduce such risks to a tolerable level. The course helps students develop insights into the implications of emerging information technologies and helps students build practical skills to review and evaluate controls in computer-based systems. Accounting Diploma students only.
AFM503,AFM,503,UW,0,0,0,,,,,,Issues and Problems in Accounting Practice,"This course introduces students to a number of accounting issues, principles, practices and problems that they are likely to encounter in professional accounting practice. Accounting Diploma students only."
